,Unnamed: 0,AC_AREA,CLOUD_SCORE,COVERAGE_SCORE,Country,DATE,DGO_FID,ID_AOI_all,MEAN_AC_MNDWI,MEAN_AC_NDVI,MEAN_MNDWI,MEAN_NDVI,MEAN_VEGETATION_MNDWI,MEAN_VEGETATION_NDVI,MEAN_WATER_MNDWI,POI_ID,SCALE,VEGETATION_AREA,VEGETATION_PERIMETER,VEGETATION_POLYGONS,VEGETATION_POLYGONS_p0,VEGETATION_POLYGONS_p10,VEGETATION_POLYGONS_p100,VEGETATION_POLYGONS_p20,VEGETATION_POLYGONS_p30,VEGETATION_POLYGONS_p40,VEGETATION_POLYGONS_p50,VEGETATION_POLYGONS_p60,VEGETATION_POLYGONS_p70,VEGETATION_POLYGONS_p80,VEGETATION_POLYGONS_p90,WATER_AREA,WATER_PERIMETER,WATER_POLYGONS,WATER_POLYGONS_p0,WATER_POLYGONS_p10,WATER_POLYGONS_p100,WATER_POLYGONS_p20,WATER_POLYGONS_p30,WATER_POLYGONS_p40,WATER_POLYGONS_p50,WATER_POLYGONS_p60,WATER_POLYGONS_p70,WATER_POLYGONS_p80,WATER_POLYGONS_p90,length
2505,2505,463.0,0.0,100.0,FRA,2020-06-23,FRA26,83FRA,-0.1603298874348495,0.0800609224401458,-0.3439246739584936,0.4080317309807223,-0.4648534480050926,0.6238574678493682,-0.1335980567958915,FRA26,10,672.0,3049.881575836135,4,1.0,1.0,495.0,1.0,62.0,62.0,88.0,114.0,114.0,495.0,495.0,61.0,376.10611052025047,1,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,720
2506,2506,465.0,0.0,100.0,FRA,2020-06-23,FRA26,83FRA,-0.1578193509885618,0.0771398921961422,-0.3466829202421699,0.4093328825078301,-0.4716488755227008,0.6288320485891874,-0.1402100841630409,FRA26,10,671.0,3041.317284513248,4,1.0,1.0,495.0,1.0,61.0,61.0,87.5,114.0,114.0,495.0,495.0,71.0,396.2708771677139,1,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,720
2507,2507,472.0,0.0,100.0,FRA,2020-06-26,FRA26,83FRA,-0.1597048293186711,0.0806374265024701,-0.3487157164457013,0.4104786485660369,-0.4723425960901564,0.6275171692069071,-0.1382480894122575,FRA26,10,674.0,2963.9072445647744,3,57.0,57.0,513.0,57.0,57.0,104.0,104.0,104.0,513.0,513.0,513.0,57.0,362.9991012331881,1,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,720
2508,2508,476.0,0.0,100.0,FRA,2020-07-01,FRA26,83FRA,-0.1749254581040871,0.0831451929020689,-0.3531715276800673,0.4154097057698245,-0.4698097887732563,0.6349140683737073,-0.1374933881524656,FRA26,10,673.0,3219.1059814143737,3,81.0,81.0,460.0,81.0,81.0,132.0,132.0,132.0,460.0,460.0,460.0,52.0,353.58459524301304,1,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,720
2509,2509,464.0,0.0,100.0,FRA,2020-07-03,FRA26,83FRA,-0.1560523931635857,0.0916120836403645,-0.3456927267401558,0.4152640346545435,-0.4668269309844798,0.6222511716740803,-0.1175507133469399,FRA26,10,681.0,3158.337163846719,3,68.0,68.0,487.0,68.0,68.0,126.0,126.0,126.0,487.0,487.0,487.0,38.0,302.3508189733625,1,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,720
2510,2510,473.0,0.0,100.0,FRA,2020-07-03,FRA26,83FRA,-0.1506034250942401,0.087442793960109,-0.34891557991655,0.4167977608596279,-0.4779749216181826,0.6298957255148744,-0.1186023971530516,FRA26,10,679.0,3182.216212687308,3,69.0,69.0,484.0,69.0,69.0,126.0,126.0,126.0,484.0,484.0,484.0,56.0,371.8042792326227,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,720
2511,2511,468.0,0.0,100.0,FRA,2020-07-11,FRA26,83FRA,-0.1721542339469954,0.0897968213506245,-0.3504484697306561,0.4126424339317656,-0.463503648955754,0.6177117456294892,-0.1301506230615583,FRA26,10,683.0,3266.066072221849,3,76.0,76.0,472.0,76.0,76.0,135.0,135.0,135.0,472.0,472.0,472.0,51.0,356.9235042479959,1,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,720
2512,2512,467.0,0.0,100.0,FRA,2020-07-11,FRA26,83FRA,-0.1742969313635323,0.0914670504090208,-0.3511661072885084,0.4132234216267058,-0.4614657531594267,0.6141425693148018,-0.1308974534446268,FRA26,10,688.0,3313.5972641754497,3,77.0,77.0,472.0,77.0,77.0,139.0,139.0,139.0,472.0,472.0,472.0,48.0,329.748594534869,1,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,720
2513,2513,458.0,0.0,100.0,FRA,2020-07-16,FRA26,83FRA,-0.1526124514257939,0.0899858253069566,-0.3573362392436343,0.4194195771024969,-0.4824466987329455,0.6213894005890318,-0.1155777438623474,FRA26,10,693.0,3107.205113936184,4,1.0,1.0,524.0,1.0,57.0,57.0,84.0,111.0,111.0,524.0,524.0,53.0,338.2495871910575,1,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,720
2514,2514,458.0,0.0,100.0,FRA,2020-07-16,FRA26,83FRA,-0.1521125438734407,0.0898556116150283,-0.3574630517348095,0.4195298936404099,-0.4825640785902662,0.6202777548576834,-0.1146481213121549,FRA26,10,695.0,3141.6528845076864,4,2.0,2.0,524.0,2.0,57.0,57.0,84.5,112.0,112.0,524.0,524.0,54.0,342.5506630763321,1,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,720
2515,2515,448.0,0.0,100.0,FRA,2020-07-18,FRA26,83FRA,-0.1739803483492169,0.0961702572662773,-0.3573125540012568,0.4194394093425043,-0.4603382526944267,0.6008111448586406,-0.1213779646238965,FRA26,10,716.0,3403.2990327880143,3,96.0,96.0,464.0,96.0,96.0,156.0,156.0,156.0,464.0,464.0,464.0,31.0,295.4489392714737,1,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,720
2516,2516,452.0,0.0,100.0,FRA,2020-07-23,FRA26,83FRA,-0.1523409833323425,0.093220621156859,-0.3578690566370616,0.4159668609660464,-0.4770321560099414,0.6011739657622159,-0.1145968963977958,FRA26,10,711.0,3292.2794983561,3,84.0,84.0,486.0,84.0,84.0,141.0,141.0,141.0,486.0,486.0,486.0,63.0,385.06137568125774,1,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,720
2517,2517,442.0,0.0,100.0,FRA,2020-07-23,FRA26,83FRA,-0.1673270292403224,0.1041581864404818,-0.3505361603566823,0.4100875942241735,-0.4513317836941047,0.5765766352014279,-0.1203903999092489,FRA26,10,726.0,3390.6083213598467,3,87.0,87.0,497.0,87.0,87.0,142.0,142.0,142.0,497.0,497.0,497.0,27.0,237.4137903974209,1,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,720
2518,2518,440.0,0.0,100.0,FRA,2020-08-10,FRA26,83FRA,-0.1774504973052345,0.1070298618560297,-0.3771902075725134,0.4337256214635344,-0.4656226503867046,0.5812595687344606,-0.112838081299085,FRA26,10,775.0,3357.7854116218623,2,177.0,177.0,598.0,177.0,177.0,177.0,387.5,598.0,598.0,598.0,598.0,29.0,269.3165034529184,1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,720
2519,2519,442.0,0.0,100.0,FRA,2020-08-10,FRA26,83FRA,-0.175123270315437,0.1061899191393574,-0.3810938299937399,0.4367423658888081,-0.4725135970932151,0.5862520643775628,-0.1105673255397941,FRA26,10,775.0,3335.88258763488,2,174.0,174.0,601.0,174.0,174.0,174.0,387.5,601.0,601.0,601.0,601.0,31.0,283.4593416603065,1,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,720
2520,2520,434.0,0.0,100.0,FRA,2020-08-22,FRA26,83FRA,-0.1691867257078284,0.1107600934342186,-0.370381796340303,0.4219357056930364,-0.4527373115934279,0.5527133877447644,-0.1183704908418502,FRA26,10,795.0,3143.741289946261,2,144.0,144.0,651.0,144.0,144.0,144.0,397.5,651.0,651.0,651.0,651.0,30.0,269.1423436914835,1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,720
2521,2521,579.0,0.0,100.0,FRA,2021-02-03,FRA26,83FRA,-0.1434817200200436,0.0114981392620723,-0.312136401290359,0.1944997518725211,-0.4864567154989015,0.382168749556338,-0.089410247527851,FRA26,10,561.0,2966.2238911345944,3,52.0,52.0,408.0,52.0,52.0,101.0,101.0,101.0,408.0,408.0,408.0,399.0,1781.5867400495856,1,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,720
2522,2522,578.0,0.0,100.0,FRA,2021-02-03,FRA26,83FRA,-0.1450365902919374,0.010933441965198,-0.3206207111773136,0.1991085352752125,-0.5011230780202769,0.3908322920531351,-0.0894962754141505,FRA26,10,561.0,2966.2238911345944,3,52.0,52.0,408.0,52.0,52.0,101.0,101.0,101.0,408.0,408.0,408.0,395.0,1784.081376429098,1,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,720
2523,2523,982.0,96.0,100.0,FRA,2021-10-09,FRA26,83FRA,0.1461093192537738,0.0188016964757309,0.0827454784852845,0.0806431380146866,-0.3124076548053912,0.441679544976605,0.1842379035590026,FRA26,10,178.0,1068.3602335959397,2,57.0,57.0,121.0,57.0,57.0,57.0,89.0,121.0,121.0,121.0,121.0,878.0,1604.2997973051265,1,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,720
2524,2524,984.0,98.0,100.0,FRA,2021-10-09,FRA26,83FRA,0.1533630010798918,0.0157765396035369,0.0887709982165977,0.0780842373452871,-0.326397860557243,0.4480329571164005,0.1900672188683966,FRA26,10,174.0,1029.741029782159,3,9.0,9.0,120.0,9.0,9.0,45.0,45.0,45.0,120.0,120.0,120.0,884.0,1620.8694201684484,1,884.0,884.0,884.0,884.0,884.0,884.0,884.0,884.0,884.0,884.0,884.0,720
2525,2525,453.0,0.0,100.0,FRA,2021-12-20,FRA26,83FRA,-0.2438100670907391,0.0883517188107191,-0.3831507435509999,0.2806361685123372,-0.4532578297278006,0.367531713652785,-0.0981181037160437,FRA26,10,795.0,3215.440637670803,2,186.0,186.0,609.0,186.0,186.0,186.0,397.5,609.0,609.0,609.0,609.0,44.0,512.4738706319648,1,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,720
2526,2526,541.0,0.0,100.0,FRA,2020-02-12,FRA26,83FRA,-0.1850029103134911,0.1056701126558964,-0.3225885905998197,0.2385267550895128,-0.4347472010279216,0.3447543508746915,,FRA26,10,631.0,3106.9214676590777,4,1.0,1.0,451.0,1.0,70.0,70.0,89.5,109.0,109.0,451.0,451.0,0.0,0.0,0,,,,,,,,,,,,720
2527,2527,549.0,0.0,100.0,FRA,2020-04-04,FRA26,83FRA,-0.1835931434326233,0.081308879888138,-0.33207305755893,0.2670110782342965,-0.4644398018872737,0.430383152375313,,FRA26,10,599.0,2981.1676590055445,3,59.0,59.0,446.0,59.0,59.0,94.0,94.0,94.0,446.0,446.0,446.0,0.0,0.0,0,,,,,,,,,,,,720
2528,2528,528.0,0.0,100.0,FRA,2020-04-09,FRA26,83FRA,-0.2012276084140909,0.0960682654599366,-0.3252695151452534,0.3005207585774778,-0.425090379358048,0.4612713216222225,,FRA26,10,630.0,3077.1871854365486,4,1.0,1.0,452.0,1.0,66.0,66.0,88.5,111.0,111.0,452.0,452.0,0.0,0.0,0,,,,,,,,,,,,720
2529,2529,531.0,0.0,100.0,FRA,2020-04-09,FRA26,83FRA,-0.1975401623108718,0.0915417052562494,-0.330363279818587,0.3034370664075297,-0.4385672640297921,0.4725067221748948,,FRA26,10,625.0,3066.271150791092,4,1.0,1.0,449.0,1.0,66.0,66.0,87.5,109.0,109.0,449.0,449.0,0.0,0.0,0,,,,,,,,,,,,720
2530,2530,498.0,0.0,100.0,FRA,2020-04-14,FRA26,83FRA,-0.1805083430888754,0.0934043535699809,-0.3268610897650654,0.3474048522218811,-0.4294754405179976,0.5236831979681414,,FRA26,10,662.0,3199.7460593579985,3,67.0,67.0,491.0,67.0,67.0,104.0,104.0,104.0,491.0,491.0,491.0,0.0,0.0,0,,,,,,,,,,,,720
2531,2531,499.0,0.0,100.0,FRA,2020-04-14,FRA26,83FRA,-0.1766374943306288,0.090021920999787,-0.3303363513523061,0.3502056879902618,-0.4395207473374204,0.5325994660742299,,FRA26,10,659.0,3196.294602522187,4,3.0,3.0,489.0,3.0,63.0,63.0,83.5,104.0,104.0,489.0,489.0,0.0,0.0,0,,,,,,,,,,,,720
2532,2532,453.0,27.0,100.0,FRA,2020-04-24,FRA26,83FRA,-0.1761561251760474,0.1095264008375279,-0.2894876804383328,0.3791080859120351,-0.3479499189268968,0.5228454559094093,,FRA26,10,734.0,3232.398175906108,3,68.0,68.0,540.0,68.0,68.0,126.0,126.0,126.0,540.0,540.0,540.0,0.0,0.0,0,,,,,,,,,,,,720
2533,2533,454.0,10.0,100.0,FRA,2020-04-24,FRA26,83FRA,-0.1823584457619925,0.1114064030759505,-0.2898517497894636,0.3753729820170987,-0.3450649933254362,0.514223120379689,,FRA26,10,739.0,3309.73177427816,3,73.0,73.0,541.0,73.0,73.0,125.0,125.0,125.0,541.0,541.0,541.0,0.0,0.0,0,,,,,,,,,,,,720
2534,2534,466.0,0.0,100.0,FRA,2020-05-24,FRA26,83FRA,-0.132439967448916,0.1105502659662717,-0.2931140952414047,0.3941753204677787,-0.3874880181413004,0.5602886103470379,,FRA26,10,705.0,3031.547626148504,3,1.0,1.0,588.0,1.0,1.0,116.0,116.0,116.0,588.0,588.0,588.0,0.0,0.0,0,,,,,,,,,,,,720
2535,2535,342.0,45.0,100.0,FRA,2020-06-11,FRA26,83FRA,-0.1135960647775001,0.1192679314601644,-0.2313324080295067,0.370445576627204,-0.2635852354057423,0.442810086947498,,FRA26,10,876.0,2834.9028255436765,1,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,0.0,0.0,0,,,,,,,,,,,,720
2536,2536,329.0,56.0,100.0,FRA,2020-06-11,FRA26,83FRA,-0.1230716034087369,0.1233095816371041,-0.2317762429204062,0.3683843078334062,-0.2586890748112005,0.4327417464780295,,FRA26,10,893.0,2802.765773882836,1,893.0,893.0,893.0,893.0,893.0,893.0,893.0,893.0,893.0,893.0,893.0,0.0,0.0,0,,,,,,,,,,,,720
2537,2537,440.0,0.0,100.0,FRA,2020-07-06,FRA26,83FRA,-0.1486058489780054,0.1205104534560321,-0.3102388691483336,0.3902598836427653,-0.3880078406775359,0.5213169821194923,,FRA26,10,754.0,3399.2932914171133,2,142.0,142.0,612.0,142.0,142.0,142.0,377.0,612.0,612.0,612.0,612.0,0.0,0.0,0,,,,,,,,,,,,720
2538,2538,440.0,0.0,100.0,FRA,2020-07-06,FRA26,83FRA,-0.144673166111415,0.1192392550444721,-0.3096136224124788,0.3912454847630848,-0.3893790336520569,0.5239328883635482,,FRA26,10,753.0,3390.523795451882,2,142.0,142.0,611.0,142.0,142.0,142.0,376.5,611.0,611.0,611.0,611.0,0.0,0.0,0,,,,,,,,,,,,720
2539,2539,403.0,3.0,100.0,FRA,2020-07-26,FRA26,83FRA,-0.1649723372862639,0.1344036457047831,-0.3061847905332911,0.3841575046604052,-0.3486416006415299,0.4605784546113973,,FRA26,10,862.0,3008.518719800167,2,161.0,161.0,701.0,161.0,161.0,161.0,431.0,701.0,701.0,701.0,701.0,0.0,0.0,0,,,,,,,,,,,,720
2540,2540,430.0,0.0,100.0,FRA,2020-07-31,FRA26,83FRA,-0.1921239040640357,0.1152299066111637,-0.3593477958478248,0.4145778354409149,-0.4300235289285743,0.5430097020364768,,FRA26,10,785.0,3292.972761459711,2,176.0,176.0,609.0,176.0,176.0,176.0,392.5,609.0,609.0,609.0,609.0,0.0,0.0,0,,,,,,,,,,,,720
2541,2541,432.0,0.0,100.0,FRA,2020-07-31,FRA26,83FRA,-0.1895596217302413,0.1134879637975663,-0.3643586626896363,0.4180480169630129,-0.4405915776694573,0.552744740353603,,FRA26,10,778.0,3297.19217121276,2,171.0,171.0,607.0,171.0,171.0,171.0,389.0,607.0,607.0,607.0,607.0,0.0,0.0,0,,,,,,,,,,,,720
2542,2542,425.0,0.0,100.0,FRA,2020-08-05,FRA26,83FRA,-0.1661187208184133,0.1140552042548032,-0.3702842541079796,0.431784326724664,-0.4507053550525783,0.5611438725469016,,FRA26,10,798.0,3149.3946381291166,2,140.0,140.0,658.0,140.0,140.0,140.0,399.0,658.0,658.0,658.0,658.0,0.0,0.0,0,,,,,,,,,,,,720
2543,2543,424.0,0.0,100.0,FRA,2020-08-05,FRA26,83FRA,-0.1648688300945254,0.1130132429794094,-0.3731223914278265,0.4333242684649571,-0.4604068858414663,0.5704825466691489,,FRA26,10,786.0,3194.3042394332087,2,140.0,140.0,646.0,140.0,140.0,140.0,393.0,646.0,646.0,646.0,646.0,0.0,0.0,0,,,,,,,,,,,,720
2544,2544,425.0,0.0,100.0,FRA,2020-08-07,FRA26,83FRA,-0.1855761723285282,0.1198497384972051,-0.3593901648556041,0.4218038749673399,-0.4259559273709536,0.5376597730682531,,FRA26,10,812.0,3112.0750728019657,2,174.0,174.0,638.0,174.0,174.0,174.0,406.0,638.0,638.0,638.0,638.0,0.0,0.0,0,,,,,,,,,,,,720
2545,2545,421.0,0.0,100.0,FRA,2020-08-07,FRA26,83FRA,-0.1854806046615684,0.1203342161622604,-0.3616804231966066,0.4238707971773071,-0.4269302677364494,0.5372613662627657,,FRA26,10,818.0,3099.249766322724,2,174.0,174.0,644.0,174.0,174.0,174.0,409.0,644.0,644.0,644.0,644.0,0.0,0.0,0,,,,,,,,,,,,720
2546,2546,399.0,0.0,100.0,FRA,2020-08-27,FRA26,83FRA,-0.1815789826427853,0.1302370945544913,-0.366298719006114,0.4369181595875898,-0.4187096046499821,0.5266992395545913,,FRA26,10,870.0,3017.803213651668,2,194.0,194.0,676.0,194.0,194.0,194.0,435.0,676.0,676.0,676.0,676.0,0.0,0.0,0,,,,,,,,,,,,720
2547,2547,401.0,0.0,100.0,FRA,2020-08-27,FRA26,83FRA,-0.1757160053596564,0.1263135357758017,-0.3722837559277143,0.4411072941764465,-0.4305490602904173,0.5380951024621571,,FRA26,10,859.0,3041.900742106176,2,190.0,190.0,669.0,190.0,190.0,190.0,429.5,669.0,669.0,669.0,669.0,0.0,0.0,0,,,,,,,,,,,,720
2548,2548,334.0,0.0,100.0,FRA,2020-08-30,FRA26,83FRA,-0.1656039474160681,0.1309492016562751,-0.3432981154039828,0.4515763023758919,-0.382420775534324,0.5224408554862572,,FRA26,10,918.0,2983.844501857076,1,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,0.0,0.0,0,,,,,,,,,,,,720
2549,2549,343.0,0.0,100.0,FRA,2020-08-30,FRA26,83FRA,-0.1628509686585474,0.1312670140716118,-0.3476868489138988,0.4540513685780195,-0.3882088427237461,0.5262626867802458,,FRA26,10,917.0,2970.7334062559594,1,917.0,917.0,917.0,917.0,917.0,917.0,917.0,917.0,917.0,917.0,917.0,0.0,0.0,0,,,,,,,,,,,,720
2550,2550,352.0,0.0,100.0,FRA,2020-09-01,FRA26,83FRA,-0.1609629664788114,0.1287095236884461,-0.3661905981964084,0.4503591553087293,-0.4121332592597574,0.5238137398142523,,FRA26,10,915.0,2875.8322483161755,1,915.0,915.0,915.0,915.0,915.0,915.0,915.0,915.0,915.0,915.0,915.0,0.0,0.0,0,,,,,,,,,,,,720
2551,2551,370.0,0.0,100.0,FRA,2020-09-04,FRA26,83FRA,-0.1677884752723367,0.1301009391177852,-0.3724861831056655,0.4492197459358655,-0.4245847911083695,0.5315453478515252,,FRA26,10,895.0,2983.7166950618484,2,175.0,175.0,720.0,175.0,175.0,175.0,447.5,720.0,720.0,720.0,720.0,0.0,0.0,0,,,,,,,,,,,,720
2552,2552,350.0,0.0,100.0,FRA,2020-09-04,FRA26,83FRA,-0.1745979387777864,0.1304308941817191,-0.3657099947491586,0.4435110044796621,-0.4124181833608978,0.5203008093091482,,FRA26,10,902.0,2971.8754651243144,1,902.0,902.0,902.0,902.0,902.0,902.0,902.0,902.0,902.0,902.0,902.0,0.0,0.0,0,,,,,,,,,,,,720
2553,2553,326.0,0.0,100.0,FRA,2020-09-06,FRA26,83FRA,-0.1764756916217922,0.1344358357741595,-0.3609568890574501,0.4526610830648437,-0.394324843889124,0.5099585450943992,,FRA26,10,950.0,2906.2268512156515,1,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,0.0,0.0,0,,,,,,,,,,,,720
2554,2554,333.0,0.0,100.0,FRA,2020-09-06,FRA26,83FRA,-0.1705572108764032,0.1314634328050027,-0.3687662526650997,0.4582324442512959,-0.4102513620841085,0.5255783942924481,,FRA26,10,930.0,2939.984237755089,1,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,0.0,0.0,0,,,,,,,,,,,,720
2555,2555,278.0,0.0,100.0,FRA,2020-09-14,FRA26,83FRA,-0.2050266933931546,0.1427020459803072,-0.3772108143189652,0.4534407994333499,-0.4014833410933727,0.4973998401574544,,FRA26,10,981.0,2750.0198601461702,1,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,0.0,0.0,0,,,,,,,,,,,,720
2556,2556,266.0,0.0,100.0,FRA,2020-09-14,FRA26,83FRA,-0.2082354189483912,0.1431175139165883,-0.371192657238346,0.4489991201900608,-0.3927526790014866,0.4890052356242095,,FRA26,10,990.0,2717.172600609723,1,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,0.0,0.0,0,,,,,,,,,,,,720
2557,2557,308.0,0.0,100.0,FRA,2020-09-16,FRA26,83FRA,-0.1844699998771157,0.1323321287544094,-0.3857002832734828,0.4664515190325347,-0.4215959699123096,0.525599938221884,,FRA26,10,951.0,2845.110696816807,1,951.0,951.0,951.0,951.0,951.0,951.0,951.0,951.0,951.0,951.0,951.0,0.0,0.0,0,,,,,,,,,,,,720
2558,2558,304.0,0.0,100.0,FRA,2020-09-16,FRA26,83FRA,-0.1881210695328831,0.1341656494637095,-0.3827562816523396,0.4637675345067764,-0.4138148053994008,0.5163303450050506,,FRA26,10,966.0,2787.500097215063,1,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,0.0,0.0,0,,,,,,,,,,,,720
2559,2559,294.0,14.0,100.0,FRA,2020-09-26,FRA26,83FRA,-0.0954803105490356,0.1279995029909963,-0.2703763287027904,0.4408605211155997,-0.2965872425305817,0.4884638128106312,,FRA26,10,970.0,2791.22273150778,2,1.0,1.0,969.0,1.0,1.0,1.0,485.0,969.0,969.0,969.0,969.0,0.0,0.0,0,,,,,,,,,,,,720
2560,2560,298.0,11.0,100.0,FRA,2020-09-26,FRA26,83FRA,-0.0954293043917111,0.1245640369514879,-0.2883616203454822,0.4492526214697809,-0.3188790051870165,0.5014286697915113,,FRA26,10,963.0,2841.2721191103724,2,1.0,1.0,962.0,1.0,1.0,1.0,481.5,962.0,962.0,962.0,962.0,0.0,0.0,0,,,,,,,,,,,,720
2561,2561,333.0,0.0,100.0,FRA,2020-09-29,FRA26,83FRA,-0.15245567172549,0.1331838142104162,-0.3451264972260752,0.4644428795913442,-0.3871708542341973,0.5370093437958179,,FRA26,10,917.0,2857.923209785817,1,917.0,917.0,917.0,917.0,917.0,917.0,917.0,917.0,917.0,917.0,917.0,0.0,0.0,0,,,,,,,,,,,,720
2562,2562,331.0,0.0,100.0,FRA,2020-10-11,FRA26,83FRA,-0.1497921479123351,0.1264225091870938,-0.3322733691466986,0.4404109551640505,-0.372471917076165,0.5096130108692375,,FRA26,10,916.0,2864.6701488236167,1,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0,0.0,0.0,0,,,,,,,,,,,,720
2563,2563,331.0,0.0,100.0,FRA,2020-10-11,FRA26,83FRA,-0.1484855710347672,0.1261941979767413,-0.3356097467756911,0.4427738334666475,-0.3755235364258249,0.5103539677415297,,FRA26,10,922.0,2846.0953226683464,1,922.0,922.0,922.0,922.0,922.0,922.0,922.0,922.0,922.0,922.0,922.0,0.0,0.0,0,,,,,,,,,,,,720
2564,2564,287.0,0.0,100.0,FRA,2020-10-19,FRA26,83FRA,-0.1403787113983209,0.1558888533053927,-0.2519333944669286,0.3906407962550767,-0.2640047754859715,0.4128026423041121,,FRA26,10,1019.0,2636.245324619556,1,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,0.0,0.0,0,,,,,,,,,,,,720
2565,2565,293.0,0.0,100.0,FRA,2020-10-19,FRA26,83FRA,-0.1289591433226876,0.1512824809265893,-0.2677122188447156,0.4044814328779937,-0.284898288065139,0.4326626337340618,,FRA26,10,1005.0,2684.011855054663,1,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,0.0,0.0,0,,,,,,,,,,,,720
2566,2566,426.0,0.0,100.0,FRA,2020-11-05,FRA26,83FRA,-0.2173935520628901,0.1232902334836016,-0.3776473464199231,0.3583458867347338,-0.4333708753310086,0.439705248463111,,FRA26,10,836.0,3019.3399242001174,1,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,0.0,0.0,0,,,,,,,,,,,,720
2567,2567,423.0,0.0,100.0,FRA,2020-11-05,FRA26,83FRA,-0.2152337893062495,0.1229470431839062,-0.3829470042795813,0.3625437787405412,-0.4404876477454427,0.4443499502340946,,FRA26,10,839.0,3017.53657238851,1,839.0,839.0,839.0,839.0,839.0,839.0,839.0,839.0,839.0,839.0,839.0,0.0,0.0,0,,,,,,,,,,,,720
2568,2568,428.0,0.0,100.0,FRA,2020-11-10,FRA26,83FRA,-0.1843551851794085,0.1235444927332067,-0.349693837243361,0.3317523636446964,-0.4054594978943447,0.403794003419181,,FRA26,10,840.0,3059.4898858971083,1,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,0.0,0.0,0,,,,,,,,,,,,720
2569,2569,426.0,0.0,100.0,FRA,2020-11-10,FRA26,83FRA,-0.1865412599654884,0.127099423222042,-0.3431634785693657,0.3295316882648866,-0.3960713182228023,0.3990169527877891,,FRA26,10,843.0,3057.7833015865767,1,843.0,843.0,843.0,843.0,843.0,843.0,843.0,843.0,843.0,843.0,843.0,0.0,0.0,0,,,,,,,,,,,,720
2570,2570,370.0,0.0,100.0,FRA,2020-11-18,FRA26,83FRA,-0.204967629797717,0.130686268694837,-0.3904118964390117,0.350757284140319,-0.4412943489258287,0.4093899131718086,,FRA26,10,888.0,2887.248007272823,2,193.0,193.0,695.0,193.0,193.0,193.0,444.0,695.0,695.0,695.0,695.0,0.0,0.0,0,,,,,,,,,,,,720
2571,2571,362.0,0.0,100.0,FRA,2020-11-18,FRA26,83FRA,-0.2046608650458499,0.1304300424786857,-0.3954401504963619,0.3540581479319482,-0.4465561865445543,0.4123449336111146,,FRA26,10,892.0,2898.4872366098552,2,194.0,194.0,698.0,194.0,194.0,194.0,446.0,698.0,698.0,698.0,698.0,0.0,0.0,0,,,,,,,,,,,,720
